,Unnamed: 0,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,Original_Index
78874,79066,Shot Chart Detail,21500223,80,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,4,10,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,112,36,1,0,20151125,OKC,BKN,79066
78875,79067,Shot Chart Detail,21500223,83,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,3,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,122,92,1,0,20151125,OKC,BKN,79067
78876,79068,Shot Chart Detail,21500223,90,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,2,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,6,237,1,0,20151125,OKC,BKN,79068
78877,79069,Shot Chart Detail,21500223,113,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,1,22,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,3,1,1,20151125,OKC,BKN,79069
78878,79070,Shot Chart Detail,21500223,125,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,0,33,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151125,OKC,BKN,79070
78879,79071,Shot Chart Detail,21500223,221,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,1,59,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-132,26,1,1,20151125,OKC,BKN,79071
78880,79072,Shot Chart Detail,21500223,240,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,0,43,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151125,OKC,BKN,79072
78881,79073,Shot Chart Detail,21500223,261,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,11,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,1,247,1,0,20151125,OKC,BKN,79073
78882,79074,Shot Chart Detail,21500223,269,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,10,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,2,244,1,0,20151125,OKC,BKN,79074
78883,79075,Shot Chart Detail,21500223,284,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,8,35,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,71,242,1,1,20151125,OKC,BKN,79075
78884,79076,Shot Chart Detail,21500223,295,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,7,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,42,188,1,1,20151125,OKC,BKN,79076
78885,79077,Shot Chart Detail,21500223,329,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,4,5,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,9,57,1,0,20151125,OKC,BKN,79077
78886,79078,Shot Chart Detail,21500223,359,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,2,14,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,37,242,1,1,20151125,OKC,BKN,79078
78887,79079,Shot Chart Detail,21500223,427,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,7,41,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,24,244,1,1,20151125,OKC,BKN,79079
78888,79080,Shot Chart Detail,21500223,443,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,6,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,9,254,1,1,20151125,OKC,BKN,79080
78889,79081,Shot Chart Detail,21500223,453,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,5,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-6,247,1,1,20151125,OKC,BKN,79081
78890,79082,Shot Chart Detail,21500223,457,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,4,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,12,259,1,0,20151125,OKC,BKN,79082
78891,79083,Shot Chart Detail,21500234,17,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,10,29,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,24,115,1,0,20151127,OKC,DET,79083
78892,79084,Shot Chart Detail,21500234,22,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,9,44,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,2,1,1,20151127,OKC,DET,79084
78893,79085,Shot Chart Detail,21500234,26,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,9,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-143,62,1,1,20151127,OKC,DET,79085
78894,79086,Shot Chart Detail,21500234,55,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,6,41,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,63,115,1,0,20151127,OKC,DET,79086
78895,79087,Shot Chart Detail,21500234,97,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,3,58,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,130,214,1,0,20151127,OKC,DET,79087
78896,79088,Shot Chart Detail,21500234,111,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,3,6,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-76,31,1,0,20151127,OKC,DET,79088
78897,79089,Shot Chart Detail,21500234,118,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,2,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-45,242,1,1,20151127,OKC,DET,79089
78898,79090,Shot Chart Detail,21500234,228,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,4,34,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,35,85,1,0,20151127,OKC,DET,79090
78899,79091,Shot Chart Detail,21500234,245,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,3,21,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,69,169,1,0,20151127,OKC,DET,79091
78900,79092,Shot Chart Detail,21500234,270,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,1,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,2,1,1,20151127,OKC,DET,79092
78901,79093,Shot Chart Detail,21500234,274,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,0,41,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,0,20151127,OKC,DET,79093
78902,79094,Shot Chart Detail,21500234,293,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,10,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,145,205,1,0,20151127,OKC,DET,79094
78903,79095,Shot Chart Detail,21500234,324,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,7,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,166,190,1,1,20151127,OKC,DET,79095
78904,79096,Shot Chart Detail,21500234,326,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,6,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-233,100,1,1,20151127,OKC,DET,79096
78905,79097,Shot Chart Detail,21500234,329,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,5,55,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-16,264,1,0,20151127,OKC,DET,79097
78906,79098,Shot Chart Detail,21500234,352,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,4,30,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,20,43,1,1,20151127,OKC,DET,79098
78907,79099,Shot Chart Detail,21500234,368,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,3,16,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,13,0,139,1,1,20151127,OKC,DET,79099
78908,79100,Shot Chart Detail,21500234,371,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,2,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,37,237,1,0,20151127,OKC,DET,79100
78909,79101,Shot Chart Detail,21500234,390,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,1,24,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,74,70,1,1,20151127,OKC,DET,79101
78910,79102,Shot Chart Detail,21500234,481,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,6,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,17,247,1,1,20151127,OKC,DET,79102
78911,79103,Shot Chart Detail,21500234,520,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,3,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-38,244,1,0,20151127,OKC,DET,79103
78912,79104,Shot Chart Detail,21500234,535,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,1,8,Missed Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-1,38,1,0,20151127,OKC,DET,79104
78913,79105,Shot Chart Detail,21500256,6,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,10,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-110,218,1,0,20151130,ATL,OKC,79105
78914,79106,Shot Chart Detail,21500256,13,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,10,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,0,242,1,0,20151130,ATL,OKC,79106
78915,79107,Shot Chart Detail,21500256,22,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,9,4,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,87,146,1,1,20151130,ATL,OKC,79107
78916,79108,Shot Chart Detail,21500256,31,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,8,14,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-73,85,1,1,20151130,ATL,OKC,79108
78917,79109,Shot Chart Detail,21500256,58,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,6,17,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,89,149,1,0,20151130,ATL,OKC,79109
78918,79110,Shot Chart Detail,21500256,112,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,2,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,3,1,1,20151130,ATL,OKC,79110
78919,79111,Shot Chart Detail,21500256,209,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,5,13,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,96,124,1,0,20151130,ATL,OKC,79111
78920,79112,Shot Chart Detail,21500256,255,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,2,34,Made Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,36,1,1,20151130,ATL,OKC,79112
78921,79113,Shot Chart Detail,21500256,257,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,2,22,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-5,1,0,20151130,ATL,OKC,79113
78922,79114,Shot Chart Detail,21500256,298,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,11,49,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,2,165,1,0,20151130,ATL,OKC,79114
78923,79115,Shot Chart Detail,21500256,322,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,8,2,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-79,85,1,1,20151130,ATL,OKC,79115
78924,79116,Shot Chart Detail,21500256,351,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,5,14,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-119,223,1,1,20151130,ATL,OKC,79116
78925,79117,Shot Chart Detail,21500256,392,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,2,32,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,40,237,1,1,20151130,ATL,OKC,79117
78926,79118,Shot Chart Detail,21500256,394,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,1,58,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-68,11,1,0,20151130,ATL,OKC,79118
78927,79119,Shot Chart Detail,21500256,489,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,5,44,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,94,41,1,0,20151130,ATL,OKC,79119
78928,79120,Shot Chart Detail,21500256,549,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,0,46,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,12,1,0,20151130,ATL,OKC,79120
78929,79121,Shot Chart Detail,21500256,562,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,0,23,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,-1,1,1,20151130,ATL,OKC,79121
78930,79122,Shot Chart Detail,21500256,587,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,0,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,2,1,1,20151130,ATL,OKC,79122
78931,79123,Shot Chart Detail,21500277,17,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,10,18,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,56,110,1,0,20151203,MIA,OKC,79123
78932,79124,Shot Chart Detail,21500277,33,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,8,59,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,16,1,0,20151203,MIA,OKC,79124
78933,79125,Shot Chart Detail,21500277,39,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,7,52,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-119,36,1,1,20151203,MIA,OKC,79125
78934,79126,Shot Chart Detail,21500277,162,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,11,9,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-148,61,1,0,20151203,MIA,OKC,79126
78935,79127,Shot Chart Detail,21500277,184,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,8,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-107,223,1,0,20151203,MIA,OKC,79127
78936,79128,Shot Chart Detail,21500277,224,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,5,5,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,177,-5,1,1,20151203,MIA,OKC,79128
78937,79129,Shot Chart Detail,21500277,264,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,2,3,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151203,MIA,OKC,79129
78938,79130,Shot Chart Detail,21500277,298,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,10,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,161,198,1,0,20151203,MIA,OKC,79130
78939,79131,Shot Chart Detail,21500277,316,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,9,4,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-55,65,1,0,20151203,MIA,OKC,79131
78940,79132,Shot Chart Detail,21500277,348,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,6,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,171,175,1,1,20151203,MIA,OKC,79132
78941,79133,Shot Chart Detail,21500277,358,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,5,3,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,69,110,1,1,20151203,MIA,OKC,79133
78942,79134,Shot Chart Detail,21500277,386,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,2,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-129,154,1,0,20151203,MIA,OKC,79134
78943,79135,Shot Chart Detail,21500277,404,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,1,2,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151203,MIA,OKC,79135
78944,79136,Shot Chart Detail,21500277,407,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,0,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,13,1,1,20151203,MIA,OKC,79136
78945,79137,Shot Chart Detail,21500277,409,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,164,214,1,0,20151203,MIA,OKC,79137
78946,79138,Shot Chart Detail,21500277,451,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,6,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,56,180,1,0,20151203,MIA,OKC,79138
78947,79139,Shot Chart Detail,21500277,454,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,5,56,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151203,MIA,OKC,79139
78948,79140,Shot Chart Detail,21500277,496,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,2,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-119,164,1,0,20151203,MIA,OKC,79140
78949,79141,Shot Chart Detail,21500277,506,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,1,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,184,183,1,1,20151203,MIA,OKC,79141
78950,79142,Shot Chart Detail,21500277,514,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,0,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,25,249,1,0,20151203,MIA,OKC,79142
78951,79143,Shot Chart Detail,21500277,521,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,0,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,153,208,1,0,20151203,MIA,OKC,79143
78952,79144,Shot Chart Detail,21500303,4,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,11,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,40,237,1,0,20151206,OKC,SAC,79144
78953,79145,Shot Chart Detail,21500303,55,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,5,29,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-43,90,1,1,20151206,OKC,SAC,79145
78954,79146,Shot Chart Detail,21500303,85,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,3,23,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151206,OKC,SAC,79146
78955,79147,Shot Chart Detail,21500303,195,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,6,58,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,64,105,1,1,20151206,OKC,SAC,79147
78956,79148,Shot Chart Detail,21500303,226,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,4,29,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-86,95,1,1,20151206,OKC,SAC,79148
78957,79149,Shot Chart Detail,21500303,267,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,1,8,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-88,237,1,1,20151206,OKC,SAC,79149
78958,79150,Shot Chart Detail,21500303,289,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,11,19,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,0,244,1,0,20151206,OKC,SAC,79150
78959,79151,Shot Chart Detail,21500303,320,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,8,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,164,193,1,0,20151206,OKC,SAC,79151
78960,79152,Shot Chart Detail,21500303,486,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,6,47,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,94,229,1,0,20151206,OKC,SAC,79152
78961,79153,Shot Chart Detail,21500303,510,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,5,3,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,40,41,1,0,20151206,OKC,SAC,79153
78962,79154,Shot Chart Detail,21500303,552,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,1,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,197,169,1,0,20151206,OKC,SAC,79154
78963,79155,Shot Chart Detail,21500303,560,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,1,18,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,101,41,1,1,20151206,OKC,SAC,79155
78964,79156,Shot Chart Detail,21500303,579,201142,Kevin Durant,1610612760,Oklahoma City Thunder,4,0,23,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,109,159,1,1,20151206,OKC,SAC,79156
78965,79157,Shot Chart Detail,21500316,2,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,11,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-156,198,1,0,20151208,MEM,OKC,79157
78966,79158,Shot Chart Detail,21500316,21,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,10,4,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,66,61,1,1,20151208,MEM,OKC,79158
78967,79159,Shot Chart Detail,21500316,35,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,7,19,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,109,87,1,0,20151208,MEM,OKC,79159
78968,79160,Shot Chart Detail,21500316,89,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,3,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,161,-16,1,1,20151208,MEM,OKC,79160
78969,79161,Shot Chart Detail,21500316,215,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,4,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,22,262,1,1,20151208,MEM,OKC,79161
78970,79162,Shot Chart Detail,21500316,220,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,4,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,2,1,1,20151208,MEM,OKC,79162
78971,79163,Shot Chart Detail,21500316,233,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,2,42,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-70,90,1,1,20151208,MEM,OKC,79163
78972,79164,Shot Chart Detail,21500316,246,201142,Kevin Durant,1610612760,Oklahoma City Thunder,2,0,47,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,240,-16,1,1,20151208,MEM,OKC,79164
78973,79165,Shot Chart Detail,21500316,299,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,6,56,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151208,MEM,OKC,79165
78974,79166,Shot Chart Detail,21500316,328,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,3,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,218,1,1,20151208,MEM,OKC,79166
78975,79167,Shot Chart Detail,21500316,330,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,3,3,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151208,MEM,OKC,79167
78976,79168,Shot Chart Detail,21500316,340,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,2,19,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,2,1,0,20151208,MEM,OKC,79168
78977,79169,Shot Chart Detail,21500316,352,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,1,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-130,232,1,1,20151208,MEM,OKC,79169
78978,79170,Shot Chart Detail,21500316,359,201142,Kevin Durant,1610612760,Oklahoma City Thunder,3,0,40,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,3,1,1,20151208,MEM,OKC,79170
78979,79171,Shot Chart Detail,21500331,33,201142,Kevin Durant,1610612760,Oklahoma City Thunder,1,7,8,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-101,26,1,1,20151210,OKC,ATL,79171
